title,datetime,location,address,latitude,longitude,description,link
soul & blues market . Herbie's Special reloaded .,2025-07-26T11:30:00,Hemingway Lounge in Karlsruhe,"Uhlandstrasse 26, 76135 Karlsruhe",49.0093234,8.3747613,"Sanfte Rock-, sowie Soul- und Bluesklassiker der 60er und 70er Jahre von gefühlvoll-balladesk bis rockig-mitreißend. Im eigenen Stil und mit viel Spielfreude präsentiert von Stefan Fischer am Klavier, die Stimmgebung mit Gesang und Mundharmonika fügt Mirco Scheidt hinzu, instrumental abgerundet durch musikalische Überraschungsgäste. Improvisationsfreudig und mit Verve dargeboten, 'unplugged and seated'. Dieses Jahr wie früher zum 'Kehraus' vor der Sommerpause und in besonderer Erinnerung an Herbert ""Herbie"" Leis, der die Musiker – noch in der Formation ""Call her sugar"" – vor Jahren entdeckte und die Gruppe zu denkwürdigen Auftritten in die Hemingway Lounge einlud. Der Eintritt ist frei, der ""Musiker-Hut"" steht für einen Obolus an die Künstler am Eingang bereit.",https://kalender.karlsruhe.de/db/termine/musik/soul_blues_market_herbies_special_reloaded
Hinterhöfe in der Weststadt,2025-07-26T11:00:00,"vor dem Geschäft ""Unser Onkel""","Nelkenstraße 17 Ecke Goethestraße, 76135 Karlsruhe",,,"Stadtführungen einmal anders - spannend, informativ und immer überraschend! Die Führungen von stattreisen Karlsruhe 
e.V. ermöglichen neue 
Einblicke in Geschichte und Architektur, in das Alltagsleben früherer Zeiten - und in verborgene Ecken und Winkel
der Stadt, die Einheimische und Gäste der Stadt gleichermaßen faszinieren.Anmeldung und Informationen zur Teilnahmegebühr auf der Website!",https://kalender.karlsruhe.de/db/termine/stadtleben/hinterhofe_in_der_weststadt-6
"Pu, der Bär (ab 4)",2025-07-26T11:00:00,marotte Theater,"Kaiserallee 11, 76133 Karlsruhe",49.0102313,8.3851507,"Im Kinderzimmer von Christopher ist was los. Hier kommt Pu, der Bär und erlebt mit seinen Freunden Ferkel, Esel I-A und Kaninchen ein Abenteuer nach dem anderen. Ein Geburtstag muss gerettet werden, Ferkel geht verloren, das gefährliche Wuschel schleicht durch den Wald und dann taucht auch noch ein ungestümer Tiger auf und stellt alles auf den Kopf. Es braucht unerschütterliche Zuversicht und einen starken Charakter, um das durchzustehen! 
Pu hat alle Pfoten voll zu tun.Spiel: Jan Mixsa    Regie: Friederike Krahl",https://kalender.karlsruhe.de/db/termine/theater/pu_der_bar_ab4n-13
Heimatstadt Karlsruhe Stadtführung,2025-07-26T11:00:00,Tourist-Information am Marktplatz,"Kaiserstraße 72-74, 76133 Karlsruhe",49.0097995,8.4041251,"Trotz seinen gerade einmal 300 Jahren blickt Karlsruhe auf eine bewegte Vergangenheit zurück. Als barocke Planstadt ein Novum seiner Zeit, hat sich die Stadt diesen Pioniergeist bis heute erhalten. Unterwegs mit unseren Stadtführern erfahren Sie alles über die Entstehung Karlsruhes und den Werdegang der Stadt zu einem wichtigen Kultur- und Innovationsstandort. Gespickt mit witzigen Anekdoten und den persönlichen Geheimtipps unserer besten Stadtkenner wird jede Führung ein besonderes Erlebnis.",https://kalender.karlsruhe.de/db/termine/stadtleben/heimatstadt_karlsruhe_stadtfuhrung-343
Exkursion: Was brummt und summt in Weinbergslagen?,2025-07-26T10:00:00,Staatliches Museum für Naturkunde Karlsruhe,"Erbprinzenstraße 13, 76133 Karlsruhe",49.0069855,8.4001442,Exkursion mit Dr. Hans-Joachim GreilerDauer: ca. 3 Std.Anmeldung online ab 18. Juni möglichTreffpunkt: Bahnhof GrötzingenTeilnahme frei,https://kalender.karlsruhe.de/db/termine/ausstellungen/exkursion_was_brummt_und_summt_in_weinbergslagen
Phantom des Universums,2025-07-25T21:00:00,PLANET KA Planetarium Karlsruhe,"Alter Schlachthof 4, 76131 Karlsruhe",49.0039151,8.4304661,"Die Dunkle Materie ist allgegenwärtig im Universum. Sie ist häufiger als die normale Materie der Sterne und Planeten, aber dennoch unsichtbar. Dass es sie geben muss, zeigen verschiedene astronomische Beobachtungen. Forscher fahnden nach diesem „Phantom des Universums“ mit aufwändigen Experimenten. Begeben Sie sich mit uns auf Spurensuche!Die Show erzählt die Geschichte von der Erforschung der Dunklen Materie, vom Urknall bis zu ihrem indirekten Nachweis im 21. Jahrhundert. Der Film zeigt die ersten Hinweise auf die Existenz der Dunklen Materie in den 1930er Jahren aus der Perspektive von Fritz Zwicky, jenem Wissenschaftler, der den Begriff „Dunkle Materie“ prägte. Er entführt die Zuschauer in die Tiefen einer ehemaligen Goldmine in South Dakota, zum empfindlichsten Dunkle-Materie-Detektor der Welt. Von dort geht es zum Large Hadron Collider, dem weltweit größten und leistungsstärksten Teilchenbeschleuniger am CERN in der Schweiz, wo ein internationales Wissenschaftler-Team zusammenarbeitet, um den Bestandteilen der Dunklen Materie auf die Spur zu kommen. Noch konnte die Dunkle Materie nicht direkt beobachtet werden, doch ihre Existenz wird heute in der Kosmologie kaum noch in Frage gestellt.Produktionsleitung CERN, Berkeley Lab, u.a.Dauer der gesamten Veranstaltung: ca. 60 MinutenEinlass: ab ca. 30 Min. vor Beginn.Bitte beachten: Kein Nacheinlass möglich!Ungenutzte Tickets verfallen ersatzlos.",https://kalender.karlsruhe.de/db/termine/wirtschaft/phantom_des_universums-16
Dumm g`loffe,2025-07-25T20:15:00,Badisch Bühn Mundarttheater gGmbH,"Durmersheimer Straße 6, 76185 Karlsruhe",49.007904,8.3560023,"Uraufführung der Badisch Bühn zum 100-jährigen Jubiläum des Grünwinkler BürgervereinsDer junge Fabian Grünzeh muss sich vor dem Schwurgericht verantworten. Er ist angeklagt, den Autoschrotthändler Raimund Rummelsbacher getötet zu haben. Obwohl das Opfer vor seinem unfreiwilligen Dahinscheiden noch den Namen des mutmaßlichen Täters flüstern konnte, ist die Beweislage alles andere als eindeutig. Und auch die widersprüchlichen Zeugenaussagen tragen nicht wirklich zu einem überzeugenden Gesamtbild bei.Was ist Wahrheit, was ist Lüge? Welches Urteil erwartet den Angeklagten? Und ist damit der Fall tatsächlich gelöst?Wer Antworten auf diese Fragen und dabei gut unterhalten werden will, sollte sich das neue Stück der Badisch Bühn keinesfalls entgehen lassen.",https://kalender.karlsruhe.de/db/termine/theater/dumm_gloffe-12
Die Dinner Party,2025-07-25T20:00:00,Jakobus-Theater im Theaterhaus Karlsruhe,"Kaiserallee 11, 76133 Karlsruhe",49.0102313,8.3851507,"Eine mysteriöses Zusammentreffen von sechs Personen bei einem eleganten Abendessen in Paris. Erst nach und nach erscheinen die Gäste, deren Gastgeber sich im Dunkel hält, und mit ihrem Eintreten werden allmählich die Verstrickungen, in denen sie sich zueinander befinden, offensichtlich.Ihnen allen ist gemeinsam, daß ihre Ehescheidung vom gleichen Rechtsanwalt durchgeführt wurden. Die Einladung geht jedoch zurück auf die scheinbar von ihrem Gatten Andre ermordete, jedoch höchst lebendig als letzte auf dieser seltsamen Party erscheinende Gabrielle. Drei Männer, drei Frauen, drei geschiedene Paare. Gabrielle ist die einzige, die ihren Mann auf jeden Fall zurück will, sie ernennt sich selbst zur Spielmacherin dieser Party, zu deren Einsatz sie für alle die geschiedenen Ehepartner erklärt, doch nur zwei der Paare gewinnen am Schluß das unfreiwillige Spiel ...Regie: Andreas Rüdenauer",https://kalender.karlsruhe.de/db/termine/theater/die_dinner_party-8
Die Comedian Harmonists (Zum letzten Mal in dieser Spielzeit),2025-07-25T20:00:00,"Badisches Staatstheater, Großes Haus","Hermann-Levi-Platz 1, 76137 Karlsruhe",49.0049938,8.4048954,,https://kalender.karlsruhe.de/db/termine/musik/die_comedian_harmonists_zum_letzten
Durlacher Kultursommer 2025,2025-07-25T20:00:00,Schlossgarten Durlach,"Schlossgarten Durlach,  Durlach",48.996263,8.4748438,"Out of the Blue(s) hat sich dem klassischen Blues-Rock verschrieben und interpretiert Klassiker von Peter Green, Gary Moore, John Mayall, Otis Rush und andere mehr. Immer mit dem Ziel, erdigen, authentischen, aber zugleich eigenständigen Blues-Rock abzuliefern. Einfach ehrliche, handgemachte und bluesig-kernige Gitarrenmusik.",https://kalender.karlsruhe.de/db/termine/stadtleben/durlacher_kultursommer2025n-1
Der Anruf,2025-07-25T20:00:00,Das Sandkorn Theater & Mehr,"Kaiserallee 11, 76133 Karlsruhe",49.0102313,8.3851507,"In diesem hochspannenden Bühnenkrimi ist nichts so, wie es scheint!Während ihrer Nachtschicht im Computer-Callcenter erhält Mitarbeiterin Eva einen folgenreichen Anruf: Marc hat Probleme mit seinem Laptop. Eva hilft dem sympathischen Anrufer gern, und das Gespräch wird zunehmend privat: Marc lässt seinen Charme spielen, zeigt sich als aufmerksam und witzig. Die beiden flirten miteinander, tauschen Komplimente aus – ein Treffen bahnt sich an.Doch der Schein trügt: Denn Marc entpuppt sich als Evas Stalker, der beängstigend detaillierte Einblicke in ihr Privatleben genießt. Zwischen der Callcenter-Mitarbeiterin und dem Anrufer beginnt ein Katz-und-Maus-Spiel, in dessen Verlauf der Mann am Telefon immer mehr zur ernstzunehmenden Bedrohung wird. Denn auch Eva hütet ein dunkles Geheimnis …Das bedrohliche Spiel rund um Täter und Opfer hält den Zuschauer bis zum Schluss in Atem. Denn in diesem überraschenden Krimi voller unerwarteter Wendungen ist niemand ohne Schuld.Auf der Bühne: Sandra Förster, Oliver FobeRegie: Karsten Engelhardt",https://kalender.karlsruhe.de/db/termine/theater/der_anruf-35
Eröffnung: Assembling Grounds,2025-07-25T19:30:00,Zentrum für Kunst und Medien ZKM,"Lorenzstraße 19, 76135 Karlsruhe",49.0012852,8.3836005,"Wie kann man den zahlreichen Krisen unserer Zeit als Gesellschaft begegnen? Und welche aktive Rolle kann die Kunst dabei spielen? Wie muss sich unsere Gesellschaft auf systemischer Ebene verändern, damit die Erde auf längere Sicht bewohnbar bleibt? Wie kann mit den traditionellen Vorstellungen von Kunst gebrochen werden, um ihre soziale Wirkung zu verstärken und neue Allianzen zwischen Kunst, Wissenschaft und Gesellschaft zu stiften?Die Ausstellung »Fellow Travellers. Kunst als Werkzeug, die Welt zu verändern« fungiert als Katalysator für diese Fragen: Als Ort des Möglichen bietet sie eine Plattform für künstlerische Projekte, die beispielhaft den Nutzen der Kunst für die Gesellschaft demonstrieren. In verschiedene Kapitel gegliedert versammelt »Fellow Travellers«Projekte dieser Art, um sie in Dialog zu bringen und einen Austausch zu ermöglichen.Im Juli 2025 eröffnet im Rahmen von »Fellow Travellers« das neue Ausstellungskapitel »Assembling Grounds. Praktiken der Koexistenz«. Dieses entwickelte sich in Indien und Sri Lanka auf Basis der ZKM-Reiseausstellung »Critical Zones. In Search of a Common Ground« (2022–24). Auf ihrer Reise brachte diese Ausstellung verschiedenste Orte, lokale Gemeinschaften und Ideen aus unterschiedlichen Kontexten zusammen. Künstler:innen, die durch lokale Netzwerke an dem Ausstellungsprojekt mitwirkten, wurden nun eingeladen, im Rahmen von »Assembling Grounds« auf die Fragestellungen von »Fellow Travellers« einzugehen.Zur Eröffnung laden wir herzlich ein!",https://kalender.karlsruhe.de/db/termine/ausstellungen/eroffnung_assembling_grounds
Zeitreise - Vom Urknall zum Menschen,2025-07-25T19:00:00,PLANET KA Planetarium Karlsruhe,"Alter Schlachthof 4, 76131 Karlsruhe",49.0039151,8.4304661,"Wie war das mit dem Urknall? Woher kommen die Sterne und Planeten? Was hat sich auf der Erde abgespielt?Auf einer Zeitreise vom Beginn des Universums bis heute werden Sie Zeuge von der Geburt der ersten Sterne und der Entstehung der Milchstraße. Sie erleben gewaltige Sternexplosionen, katastrophale Kometeneinschläge auf der Ur-Erde und die Entwicklung des Lebens.Um die dabei auftretenden unvorstellbar großen Zeiträume besser zu begreifen, denken wir uns die kosmische Geschichte auf die Länge eines Jahres verkürzt. Das Universum wäre demnach am 1. Januar entstanden und ein Tag entspräche 40 Millionen Jahren in der Wirklichkeit. Das Aussterben der Dinosaurier vor 65 Millionen „realen“ Jahren fiele auf den 30. Dezember des kosmischen Jahres und unsere heutige Zeit, in der wir das Weltall mit Teleskopen erforschen, auf den 31. Dezember kurz vor Mitternacht. Kommen Sie mit auf eine Reise durch rund 14 Milliarden Jahre Weltgeschichte!Eine Produktion zehn deutscher Planetarien, unter anderem des Planetariums Mannheim, und unter Federführung des LWL-Planetariums MünsterDauer der Veranstaltung: ca. 75 MinutenFür Erwachsene und Kinder ab 10 JahrenEinlass: ab ca. 30 Min. vor Beginn.Bitte beachten: Kein Nacheinlass möglich! Bitte seien Sie pünktlich.Ungenutzte Tickets verfallen ersatzlos.",https://kalender.karlsruhe.de/db/termine/wirtschaft/zeitreise_vom_urknall_zum_menschen-7
Die Verlorenen (Zum letzten Mal in dieser Spielzeit),2025-07-25T19:00:00,"Badisches Staatstheater, Kleines Haus","Hermann-Levi-Platz 1, 76137 Karlsruhe",49.0049938,8.4048954,,https://kalender.karlsruhe.de/db/termine/theater/die_verlorenen_zum_letzten_mal_in_dieser_spielzeit
Sightjogging-Sportlich unterwegs durch Karlsruhe,2025-07-25T18:00:00,City Tour durch Karlsruhe,,,,"Joggst du gerne?Wie wäre es dann einmal, wenn du deine Laufroute ein wenig veränderst und in einer Gruppe Gleichgesinnter vertraute und unbekannte Ecken von Karlsruhe erläufst?Erlebe eine unvergessliche Joggingtour und statt Musik auf den Ohren gibt es bei dieser Tour einiges Amüsantes, Interessantes, Anekdoten und Fakten über die Fächerstadt Karlsruhe zu erfahren.Die ca. 1,5-stündige Joggingtour durch Karlsruhe beginnt direkt auf dem Marktplatz in Karlsruhe an der Pyramide.Preise:Erwachsene: Euro 10,00InfoTel.: 0721/91679888 oder mobil 0179/2935072Internet: www.stadtfuehrungen-karlsruhe.deAnmeldung erforderlichMindestteilnehmerzahl: 6 PersonenAuch andere Termine sind jederzeit möglichBuchbar auch exklusiv als Gruppenevent",https://kalender.karlsruhe.de/db/termine/sportveranstaltung/sightjogging_sportlich_unterwegs_durch_karlsruhe-14
Karlsruhe Stadtführung per Rad,2025-07-25T17:00:00,City Tour durch Karlsruhe,,,,"Diese ganz besondere Stadtführung beginnt direkt an der Pyramide auf dem Marktplatz.Viele Highlights und Insidertipps werden auch Karlsruher überraschen.Die ca. 3-stündige Fahrradtour durch Karlsruhe zeigt Ihnen viele Sehenswürdigkeiten der Stadt.Sollten Sie über kein eigenes Fahrrad verfügen sprechen Sie uns gerne an.Anmeldung erforderlich unter: Marc.Fischer@boservice.org oder Telefon: 0721/91679888 mobil: 0170/2935072Mindestteilnehmeranzahl: 6 PersonenDie Tour kann auch exklusiv als Gruppenevent gebucht werden.Preise:Erwachsene: Euro 18,00Kinder bis 14 Jahre: 10,00Internet: www.stadtfuehrungen-karlsruhe.de",https://kalender.karlsruhe.de/db/termine/sportveranstaltung/karlsruhe_stadtfuhrung_per_rad-47
Aurora - Wunder des Nordlichts,2025-07-25T17:00:00,PLANET KA Planetarium Karlsruhe,"Alter Schlachthof 4, 76131 Karlsruhe",49.0039151,8.4304661,"Das Polarlicht gehört zu den wunderbarsten Naturerscheinungen, die man erleben kann: als Nordlicht („Aurora Borealis“) im hohen Norden und als Südlicht („Aurora Australis“) im tiefen Süden.Dem koreanischen Astrophotographen Kwon O Chul gelang es weltweit zum ersten Mal, diese Leuchterscheinung in ihren vielen Facetten aufzunehmen. In Echtzeit und 4K-Auflösung offenbart die ultra-hochempfindliche Kameratechnik die Schönheit und Vielfalt des Polarlichts – ein grandioser Tanz der Formen und Farben im „Rundum-Format“ an der Sternenkuppel des Planetariums!Originalaufnahmen von Bord der Internationalen Raumstation ISS und naturgetreue Computer-Visualisierungen bringen uns Legenden und die wissenschaftliche Untersuchung der Polarlichter näher.Eine Produktion von Kwon O ChulZur Einleitung präsentieren wir live den aktuellen Sternenhimmel über Karlsruhe.Dauer ca. 60 MinutenFür Erwachsene und Kinder ab 10 JahreEinlass: ab ca. 30 Min. vor Beginn.Bitte beachten: Kein Nacheinlass!Ungenutzte Tickets verfallen ersatzlos.",https://kalender.karlsruhe.de/db/termine/wirtschaft/aurora_wunder_des_nordlichts-5
Dammerstock - Das Bauhaus und die Idee des neuen Bauens.,2025-07-25T16:30:00,"Straßenbahnhaltestelle ""Dammerstock"" S1, S11","Ettlinger Allee, 76199 Karlsruhe",48.9893083,8.4037959,"Leicht hatte es der berühmte ""Bauhaus""-Architekt Walter Gropius mit der Siedlung ""Dammerstock"" wahrlich nicht, die er 1928 im Süden Karlsruhes nach einem avantgardistischen Konzept erbauen ließ. ""Jammerstock"" verspottete der Volksmund die ungewöhnliche Gebäudeanordnung wegen ihrer vermeintlichen Enge. Heute gilt der Bau als Vorzeige-Projekt des ""Neuen Bauens"" - damals musste er sich sogar ""Nachttopf"" - Witze gefallen lassen. Was genau es damit auf sich hat und warum die ""Dammerstock"" - Siedlung auch heute noch als attraktives Wohngebiet gilt, erfahren Sie im Rahmen einer 90-minütigen architektonischen Führung unter besonderer Berücksichtigung des ""Waschhauses"", damals das Begegnungszentrum der Siedlung.Treffpunkt:S-Bahn-Haltestelle DammerstockPreis:11 € pro PersonDauer:1,5 Stunden",https://kalender.karlsruhe.de/db/termine/stadtleben/dammerstock_das_bauhaus_und_die_idee_des_neuen_bauens-13
Eröffnung: Assembling Grounds & Phyto-Travellers,2025-07-25T16:00:00,Zentrum für Kunst und Medien (ZKM),"Lorenzstraße 19, 76135 Karlsruhe",49.0012852,8.3836005,"Im Juli 2025 eröffnet im Rahmen von »Fellow Travellers« das neue Ausstellungskapitel »Assembling Grounds. Praktiken der Koexistenz«. Dieses entwickelte sich in Indien und Sri Lanka auf Basis der ZKM-Reiseausstellung »Critical Zones. In Search of a Common Ground« (2022–24). Auf ihrer Reise brachte diese Ausstellung verschiedenste Orte, lokale Gemeinschaften und Ideen aus unterschiedlichen Kontexten zusammen. Künstler:innen, die durch lokale Netzwerke an dem Ausstellungsprojekt mitwirkten, wurden nun eingeladen, im Rahmen von »Assembling Grounds« auf die Fragestellungen von »Fellow Travellers« einzugehen.Mit »Phyto-Travellers« wird außerdem eine Installation der Künstlerin Eva-Maria Lopez eröffnet, die für den ZKM | Kubus Subraum neu konzipiert wurde. Die Arbeit stellt die kulturelle Aneignung und Domestizierung von Pflanzen aus anderen Weltregionen und Kulturkreisen in den Mittelpunkt.Zur Eröffnung laden wir herzlich ein!Eröffnungsprogramm auf der Webseite.",https://kalender.karlsruhe.de/db/termine/ausstellungen/eroffnung_assembling_grounds_phyto_travellers
„Update! Die Sammlung neu sichten – Szenenwechsel 3“,2025-07-25T16:00:00,Städtische Galerie Karlsruhe,"Lorenzstraße 27, 76135 Karlsruhe",49.0003576,8.3834933,,https://kalender.karlsruhe.de/db/termine/ausstellungen/update_die_sammlung_neu_sichten_szenenwechsel3n-4
Abenteuer zwischen Buchseiten Kuratorin Christina Korzen liest Euch vor!,2025-07-25T16:00:00,Städtische Galerie Karlsruhe,"Lorenzstraße 27, 76135 Karlsruhe",49.0003576,8.3834933,"Das Team der SGK liest Euch vor!Im Rahmen der Vorlesereihe für Kinder ab 4 Jahren kann inmittenvon Kunst vielen spannenden Geschichten gelauscht werden.Parallel findet eine Führung für Erwachsene durch die SonderoderSammlungsausstellung statt.Termine, jeweils 16 Uhr:—> 25/07/2025 mit Kuratorin Christina Korzen—> 29/08/2025 mit Kuratorin Flora SeifriedÜbrigens: immer freitags ab 14 Uhr ist der Eintritt in die SGK frei!",https://kalender.karlsruhe.de/db/termine/ausstellungen/abenteuer_zwischen_buchseiten_kuratorin
VORLESEZEIT in Neureut,2025-07-25T16:00:00,Stadtbibliothek Karlsruhe - Stadtteilbibliothek Neureut,"Rubensstraße 21, 76149 Karlsruhe",49.0446178,8.3830479,In der Bibliothek wird jeden Freitag um 16 Uhr vorgelesen.Für Kinder ab 3 Jahren.Zielgruppe:ab 5 JahrenAnmeldung:unter Tel. 0721 7818976Eintritt:kostenfreiOrt: Stadtteilbibliothek NeureutIllustration: AdobeStock - GoodStudio,https://kalender.karlsruhe.de/db/termine/literatur/vorlesezeit_in_neureut-21
Dinosaurier - die Geschichte des Überlebens,2025-07-25T15:00:00,PLANET KA Planetarium Karlsruhe,"Alter Schlachthof 4, 76131 Karlsruhe",49.0039151,8.4304661,"Wie fast alle Kinder ist Celeste von Dinosauriern fasziniert. Gerade bereitet sie für ihre Klasse einen Vortrag darüber vor, wie die Dinosaurier ausgestorben sind. Da stellt „Mond“, eine weise und magische Figur, eine verlockende Frage: „Was wäre, wenn ich dir sagen würde, dass es noch Dinosaurier unter uns gibt?“Celeste begibt sich mit „Mond“ auf eine Reise durch die Zeit. Dabei erleben sie ein aufregendes Abenteuer, bei dem sie die Erde sehen, wie sie in der fernen Vergangenheit war.Welche faszinierenden Veränderungen machten diese Tiere im Laufe der Jahrmillionen durch? Wie entwickelten sie sich zu riesigen Kreaturen und erschreckenden Raubtieren? Was geschah an dem Tag, an dem ein katastrophaler Einschlag eines Asteroiden ein Massenaussterben auf der Erde verursachte?Doch es ist noch nicht alles verloren. Celeste wird den Schlüssel zum Überleben der Dinosaurier entdecken...Produziert von Render AreaZur Einleitung präsentieren wir live den aktuellen Sternenhimmel über Karlsruhe.Dauer ca. 60 MinutenFür Kinder ab 7 JahrenEinlass ab ca. 30 Min. vor Beginn.Bitte beachten: Kein Nacheinlass!Ungenutzte Tickets verfallen ersatzlos.",https://kalender.karlsruhe.de/db/termine/wirtschaft/dinosaurier_die_geschichte_des_uberlebens-7
Hinterhofidylle in Durlach,2025-07-25T15:00:00,Denkmal vor Friedrich-Realschule,"Pfinztalstraße 78, 76227 Karlsruhe",48.9999017,8.4694394,"Stadtführungen einmal anders - spannend, informativ und immer überraschend! Die Führungen von stattreisen Karlsruhe 
e.V. ermöglichen neue 
Einblicke in Geschichte und Architektur, in das Alltagsleben früherer Zeiten - und in verborgene Ecken und Winkel
der Stadt, die Einheimische und Gäste der Stadt gleichermaßen faszinieren.Anmeldung und Informationen zur Teilnahmegebühr auf der Website!",https://kalender.karlsruhe.de/db/termine/stadtleben/hinterhofidylle_in_durlach-12
"„Mit Kindern Ansehen"" – interkultureller Museumsnachmittag für Eltern und Kinder (3–12 Jahre) mit Eva Wittig",2025-07-25T15:00:00,Städtische Galerie Karlsruhe,"Lorenzstraße 27, 76135 Karlsruhe",49.0003576,8.3834933,,https://kalender.karlsruhe.de/db/termine/ausstellungen/mit_kindern_ansehen_interkultureller-14
Stadtführung für Senioren,2025-07-25T15:00:00,City Tour durch Karlsruhe,,,,"Die Firma BOService Karlsruhe bietet ab sofort jeden Freitag in Karlsruhe eine neue Stadtführung speziell für Senioren an:Diese  neue konzipierte Stadtführung kombiniert die Schwerpunkte unserer Stadtführungen mit den besonderen Ansprüchen von Seniorinnen und Senioren.Sie ist besonders geeignet für Ältere, die nicht mehr so schnell vorwärts kommen, aber trotzdem neugierig sind auf eine spannende und kurzweilige Stadtführung durch die Fächerstadt Karlsruhe.Bei dieser Stadtführung nehmen unsere Stadtführerinnen und Stadtführer besondere Rücksicht auf die Bedürfnisse der älteren Gäste. Während des Rundgangs gibt es immer wieder mal Sitzgelegenheiten  sowie die Möglichkeit für längere Verschnaufpausen.Die Führung  beginnt direkt auf dem Marktplatz in Karlsruhe an der Pyramide.Die Führung kann zu Fuß oder mit der Tram Linie 2 durchgeführt werden.Nach ca. 2  Stunden erreichen wir wieder unseren Ausgangspunkt Marktplatz Karlsruhe.Auch andere zusätzliche Termine sind jederzeit nach Rücksprache mit dem Veranstalter möglich.Preise:Erwachsene: Euro 10,00Begleitperson: freiInfoTel.: 0721/91679888Internet: www.stadtfuehrungen-karlsruhe.deAnmeldung erforerlich",https://kalender.karlsruhe.de/db/termine/stadtleben/stadtfuhrung_fur_senioren-35
Eröffnung Jubi Sommer Club,2025-07-25T14:00:00,Schlossgarten  Karlsruhe,Schloss,49.0046989,8.4265574,"Besucht unseren Bücherblitz im Schlossgarten und holt euch euren JSC-Lesepass 2025 ab.Zielgruppe:KinderAnmeldung:ohne AnmeldungEintritt:kostenfreiOrt:Spielplatz am FasanengartenFoto: AdobeStock - BUDDEE, lina vector, Hannah Syvak, Marivolkoff, PayPau, girafchik",https://kalender.karlsruhe.de/db/termine/literatur/eroffnung_jubi_sommer_club-1
Eröffnung Jubi Sommer Club,2025-07-25T14:00:00,Schlossgarten  Karlsruhe,Schloss,49.0046989,8.4265574,"Besucht unseren Bücherblitz im Schlossgarten und holt euch euren JSC-Lesepass 2025 ab.Zielgruppe:KinderAnmeldung:ohne AnmeldungEintritt:kostenfreiOrt:Spielplatz am FasanengartenFoto: AdobeStock - BUDDEE, lina vector, Hannah Syvak, Marivolkoff, PayPau, girafchik",https://kalender.karlsruhe.de/db/termine/literatur/eroffnung_jubi_sommer_club
Kammerkonzert,2025-07-25T12:15:00,Kleine Kirche Karlsruhe,"Kaiserstraße 131 nähe Marktplatz,  Karlsruhe",,,"Seongchang Lee,Fagott, sowieWooRim LeeundEunhye Jung,Klavier, interpretieren Werke für Fagott und Klavier von FranzBerwaldund CamilleSaint-Saëns, die Sonate Es-Dur, Hob XVI:49 von JosephHaydnund die Fantasie f-Moll D.940 für Klavier zu vier Händen von FranzSchubert.",https://kalender.karlsruhe.de/db/termine/musik/kammerkonzert-1
Offener Mittagsimbiss für alle,2025-07-25T12:00:00,Hardtwaldzentrum,"Kanalweg 40/42, 76149 Karlsruhe",49.0305562,8.3930973,"Zu unserem monatlichen Mittagsimbiss laden wir alle ein, die Lust auf Austausch und Gemeinschaft haben.Wer bei der Vorbereitung helfen möchte, kann gerne ab 10 Uhr kommen.Wir bereiten zusammen ein einfaches vegetarisches Gericht zu: Diesmal gibt es Spaghetti mit selbstgemachtem Pesto.Das Angebot ist kostenlos.Gerne weitersagen!Der Offene Mittagsimbiss findet im Raum ""Offener Treff"" im Untergeschoss des Hardtwaldzentrums statt.Eine Anmeldung ist nicht notwendig. Falls Essen übrigbleibt, kann gerne etwas mit nach Hause genommen werden (Behälter mitbringen).Der Treffpunkt Hardtwaldzentrum ist ein Angebot des Seniorennetzwerks und des Startpunkt Elterncafés. Es finden regelmäßige Treffen sowie besondere Veranstaltungen statt. Alle zwischen 0 und 104 sind herzlich dazu eingeladen.Die Angebote werden gefördert durch die Stadt Karlsruhe.Das Hardtwaldzentrum ist barrierefrei, barrierefreie Toiletten sind vorhanden.Weitere Informationen:Susanne Butz, Servicestelle für ehrenamtliches und soziales EngagementTel. 0721 91230-34, E-Mail gfd@paritaet-ka.de",https://kalender.karlsruhe.de/db/termine/stadtleben/offener_mittagsimbiss_fur_alle-1
INDIA SUMMER DAYS Karlsruhe 2025,2025-07-27T11:00:00,Günther-Klotz-Anlage,Günther-Klotz-Anlage,48.9990368,8.3729693,"Neben einem mehrtägigen Bühnenprogramm mit Tanz, Live-Musik und Show haben Besucherinnen und Besucher in Karlsruhe die Möglichkeit, auch selbst einzutauchen in die indische Kultur, unter anderem beim Programm im indischen Dorf wie auch mit kostenlosen Yoga-Angeboten.Das vollständige Programm finden Sie unterindiasummerdays.deFoto: KME Karlsruhe Marketing und Event GmbH | Gustai/Pixelgruen",https://kalender.karlsruhe.de/db/termine/theater/india_summer_days_karlsruhe2025n
Mindful Morning Walk - Zeit für Dich.,2025-07-25T08:00:00,Schlosscafé Karlsruhe,,49.0136284,8.4049791,"Der Mindful Morning Walk im Karlsruher Stadtgarten bringt Dich zurück zu Dir und schenkt Dir innere Ruhe und Gelassenheit. Wir üben Atemmeditationen, spüren unsere Körper und nehmen unsere Umgebung achtsam wahr.Wir erleben Schritt für Schritt, wie wir ruhiger und freudiger in den Arbeitstag starten.Komm mit auf einen Spaziergang zu Dir selbst!Treffpunkt:Schlosscafé KarlsruhePreis:15 € pro PersonDauer:1 Stunde",https://kalender.karlsruhe.de/db/termine/stadtleben/mindful_morning_walk_zeit_fur_dich-18
