title,datetime,location,address,latitude,longitude,description,link
Von Ewigkeit zu Ewigkeit – Leipziger Synagogalchor,2025-10-18T17:00:00,Christuskirche Karlsruhe,"Riefstahlstraße, 76133 Karlsruhe",49.0118324,8.3863698,"Von Ewigkeit zu Ewigkeit – Psalmen: christlich-jüdischer DialogWerke von:F. Mendelssohn Bartholdy, L. Lewandowski, S. Rossi u.a.Leipziger SynagogalchorPhilipp Goldmann, LeitungTicketvorverkauf und ReservierungTicketsunter www.reservix.de oder bei Musikhaus Schlaile.Reservierung von Tickets zur Abholung an der Abendkasse hier.Eintritt: 20 € | 15 € Erm. Freie Platzwahl.Wenn Sie ihr Ticket nicht im Vorverkauf kaufen möchten, können Sie sich weiterhin über die Website vorab registrieren und erhalten dann ihre Tickets persönlich an der Abendkasse. Wir freuen uns über ihre Anmeldung oder ihren Ticketkauf im Vorfeld der Veranstaltung und bedanken uns bei Ihnen am Einlass mit einem Getränkegutschein für die Konzertpause. Ihr Reservix-Ticket gilt ebenso als Getränkegutschein.Leipziger SynagogalchorDer Leipziger Synagogalchor ist ein Unikat in der deutschen Musikgeschichte. 1962 wurde er von dem jüdischen Kantor Werner Sander (1902‒1972) gegründet, um die nach der Schoah nur noch in wenigen Quellen überlieferte Chormusik der liberalen Synagogentradition wieder aufführen zu können. Gleichzeitig begann Sander, jiddische und hebräische Lieder für gemischten Chor zu arrangieren.Der aus nichtjüdischen Sänger*innen bestehende Laienchor, der bis zur Wende unter der Trägerschaft des Verbandes der jüdischen Gemeinden in der DDR stand, eroberte sich in den zwei deutschen politischen Systemen einen festen, doch mit seinem besonderen Repertoire und seiner Botschafterfunktion ganz und gar nicht alltäglichen Platz in der Chorlandschaft.Nach Sanders Tod entwickelte sich das Ensemble unter der Leitung von Kammersänger Helmut Klotz und ab 2012 unter der Leitung von Ludwig Böhme zu einem national und international angesehenen Konzertchor. Seit September 2022 hat Philipp Goldmann die Leitung inne.2017 wurde das Ensemble mit dem Obermayer German Jewish History Award geehrt. Auf Initiative des Chores wurde die „Revitalisierung synagogaler Chormusik des 19. und 20. Jahrhunderts Mittel- und Osteuropas“ 2020 als gutes Praxisbeispiel in das Bundesweite Verzeichnis des Immateriellen Kulturerbes eingetragen. Der Leipziger Synagogalchor ist Mitglied im Netzwerk Tolerantes Sachsen.",https://kalender.karlsruhe.de/db/termine/musik/von_ewigkeit_zu_ewigkeit_leipziger_synagogalchor
Führung im Rahmen der Science Week Karlsruhe: Karlsruher Architektur – gestern und heute,2025-10-18T16:00:00,Karlsruher Innenstadt und am Schloss,"Karlsruher Innenstadt und am Schloss, 76133 Karlsruhe",,,"Wie hat sich Karlsruhe im Laufe der Jahrzehnte verändert? Bei einem historischen Spaziergang durch die Innenstadt erlebst du den Wandel von Krieg und Wiederaufbau, Abriss und Erneuerung. Mit faszinierenden Fotos aus dem Jahr 1910 aus dem Generallandesarchiv und Stadtarchiv zeigt dir die Stadtführerin, wie sich das Stadtbild gewandelt hat – mit vielen spannenden Details. Perfekt für alle, die Stadtgeschichte lebendig entdecken wollen.Die Veranstaltung ist barrierefrei zugänglich.Anmeldung unter:Tourist-Information Karlsruhe, Tel.: 0721 602997580, E-Mail:touristinfo@karlsruhe-tourismus.de",https://kalender.karlsruhe.de/db/termine/architektur/fuhrung_im_rahmen_der_science_week_karlsruhe-2
Karlsruher entdecken ihre eigene Stadt,2025-10-18T16:00:00,City Tour durch Karlsruhe,,,,"Auch für Einheimische gibt es au dieser Tour allerhand Wissenswertes, Unbekanntes und Aussergewöhnliches über die Stadt Karlsruhe zu entdecken.Start der Tour: Marktplatz PyramidePreise:Erwachsene: Euro 10,00Kinder und Jugendliche 6-14 Jahre: freiInfoTel.: 0721/91679888 oder mobil unter 0170/2935072Um Anmeldung wird gebeten.Mindestteilnehmeranzahl: 6 PersonenAuch zu anderen Terminen ist diese Führung jederzeit buchbar.Internet: www.stadtfuehrungen-karlsruhe.de",https://kalender.karlsruhe.de/db/termine/stadtleben/karlsruher_entdecken_ihre_eigene_stadt-15
Orchester hautnah!,2025-10-18T16:00:00,Evangelische Fachschule für Sozialpädagogik Bethlehem,"Friedrich-Naumann-Straße 33 a, 76187 Karlsruhe",49.0325864,8.3732326,"Das Kinderkonzert Orchester hautnah! lädt Kinder und ihre Eltern ein, sich auf eine musikalische Entdeckungsreise zu begeben. Das Neue Orchester Karlsruhe unter Leitung von Daniel Schuler und der Konzertpädagogin Klara Kramer führen die Kinder durch
geeignete Musikstücke – in solistischer Besetzung bis zu einer kleinen
Orchesterbesetzung - an das Erleben von Musik heran. Die Beziehung, die
zwischen den Kindern und den ausführenden Musikern während des Konzertes
entsteht, spielt dabei eine entscheidende Rolle. Es gibt keine Bühne – sondern
ein gemeinsames Klangerlebnis auf Augenhöhe. Das Kind und sein persönliches
Musikerleben stehen im Mittelpunkt. Am Ende des Konzerts können die Kinder einzelne Instrumente ausprobieren.Kartenvorbestellung unter: neuesorchester@web.de oder 0151 58 35 68 63",https://kalender.karlsruhe.de/db/termine/musik/orchester_hautnah-7
Ausflug in die Welt der Pilze – das Museumserlebnis für Menschen mit Blindheit und Seheinschränkung,2025-10-18T15:00:00,Staatliches Museum für Naturkunde Karlsruhe,"Erbprinzenstraße 13, 76133 Karlsruhe",49.0069855,8.4001442,"mit Josephine Röhner B.Sc.Dauer: 1 ½ Std.Kosten: Museumseintritt, Erwachsene zzgl. 2 €",https://kalender.karlsruhe.de/db/termine/ausstellungen/ausflug_in_die_welt_der_pilze_das_museumserlebnis
Riesen Probleme,2025-10-18T15:00:00,"Badisches Staatstheater, INSEL","Karlstrasse 49 b, 76133 Karlsruhe",49.0047189,8.3957424,,https://kalender.karlsruhe.de/db/termine/theater/riesen_probleme-1
39. Oberwaldlauf des TUS Rüppurr,2025-10-18T14:30:00,TuS Rüppurr e.V.,"Steinmannstraße 1, 76199 Karlsruhe",48.9738282,8.4173855,,https://kalender.karlsruhe.de/db/termine/sportveranstaltung/39_oberwaldlauf_des_tus_ruppurr
Der kleine Eisbär (ab 3),2025-10-18T14:00:00,marotte Theater,"Kaiserallee 11, 76133 Karlsruhe",49.0102313,8.3851507,"Hoch oben im Norden, wo Schnee und Eis ewig sind, wohnt Lars, der kleine Eisbär. Lars kann schon auf dem Rücken seines Vaters reiten und mit einer Pfote Fische fangen. Nur schwimmen, das kann er noch nicht so gut.
Eines Tages passiert etwas Schreckliches. Lars treibt ganz allein auf einer Eisscholle hinaus aufs Meer. Und erlebt sein erstes großes Abenteuer.
Ein Stück für die ganz Kleinen.
Darüber, wie schön es ist, die Welt zu entdecken.
Und über das schönste Wort, wenn man genug gesehen hat:
Nach Hause...Spiel: Thomas Hänsel",https://kalender.karlsruhe.de/db/termine/theater/der_kleine_eisbar_ab3n-41
Orchester hautnah!,2025-10-18T14:00:00,Evangelische Fachschule für Sozialpädagogik Bethlehem,"Friedrich-Naumann-Straße 33 a, 76187 Karlsruhe",49.0325864,8.3732326,"Das Kinderkonzert Orchester hautnah! lädt Kinder und ihre Eltern ein, sich auf eine musikalische Entdeckungsreise zu begeben. Das Neue Orchester Karlsruhe unter Leitung von Daniel Schuler und der Konzertpädagogin Klara Kramer führen die Kinder durch
geeignete Musikstücke – in solistischer Besetzung bis zu einer kleinen
Orchesterbesetzung - an das Erleben von Musik heran. Die Beziehung, die
zwischen den Kindern und den ausführenden Musikern während des Konzertes
entsteht, spielt dabei eine entscheidende Rolle. Es gibt keine Bühne – sondern
ein gemeinsames Klangerlebnis auf Augenhöhe. Das Kind und sein persönliches
Musikerleben stehen im Mittelpunkt. Am Ende des Konzerts können die Kinder einzelne Instrumente ausprobieren.Kartenvorbestellung unter: neuesorchester@web.de oder 0151 58 35 68 63",https://kalender.karlsruhe.de/db/termine/musik/orchester_hautnah-6
Blick hinter die Kulissen – Theaterführung,2025-10-18T14:00:00,"Staatstheater, siehe Beschreibung",,,,,https://kalender.karlsruhe.de/db/termine/theater/blick_hinter_die_kulissen_theaterfuhrung-1
Herbstlich-buntes Hoffest in der Kulturküche Karlsruhe,2025-10-18T14:00:00,Kulturküche Karlsruhe,"Kaiserstraße 47, 76131 Karlsruhe",49.0090696,8.412492,"Kulturküche - Ganzheitlich. Nachhaltig. Sinnvoll: Die Kulturküche ist ein friedensstiftender Ort im ältesten Haus Karlsruhes - ein Raum für Begegnung, Austausch und gelebte Gemeinschaft.Eine Veranstaltung der Kulturküche Karlsruhe im Rahmen der Fairen Wochen Karlsruhe.Foto: Stadt Karlsruhe, Monika Müller-Gmelin",https://kalender.karlsruhe.de/db/termine/stadtleben/herbstlich_buntes_hoffest_in_der_kulturkuche_karlsruhe
Figurentheater: Familie Wutz,2025-10-18T14:00:00,Mobiler Theaterbau auf dem Festplatz Knielingen,"Eggensteiner Straße, 76187 Karlsruhe",49.0356412,8.3414727,"Die vierjährige Peppa ist Mitglied einer lustigen Schweinefamilie. Sie ist immer zu Streichen und Späßen aufgelegt und bringt meist einiges durcheinander.Als sie mit ihrem Bruder Schorsch ihr Zimmer aufräumen soll, sortiert sie alles nach Farben, da ihr dann das Aufräumen mehr Spaß macht. Denn ohne Aufräumen gibt es keine Pfannkuchen. So liegen dann alle weißen Sachen wie Milch, Zucker, Mehl, Toilettenpapier und sogar Papas weiße Unterhosen in der Spielzeugkiste.Als Peppa und ihr Papa auf die Idee kommen, im Garten zu zelten, merken sie, dass Papa zu dick ist, um in das Zelt zu passen. So muss er draußen schlafen, wo er von Mücken und Grillen geärgert wird.Zu der lustigen Familie gehört auch noch der Papagei Polly Piepmatz, der alles nach spricht und sogar grunzen kann.Turbulente Situationen und viel Spaß sind also garantiert, wenn Peppa mit ihrer Familie auf der Bühne erscheint.Das Stück ist bearbeitet für Kinder ab 2 Jahren und dauert ca. 45 Minuten.Karten nur an der Tageskasse ab 30 Min. vor BeginnEintritt: € 10,-Kinder mit Ermäßigungsschein: 9,-Reservierung möglich unter WhatsApp: 0175-2315875 oderberliner-puppentheater@gmx.de",https://kalender.karlsruhe.de/db/termine/theater/figurentheater_familie_wutz-1
Rundgang Areal Alter Schlachthof Karlsruhe,2025-10-18T13:00:00,Alte Fleischmarkthalle - Schlachthofgelände,"Durlacher Allee 62, 76131 Karlsruhe",49.0086387,8.4193531,"Alter Schlachthof – KreativparkEin spannendes Areal, eine spannende Führung!Weshalb ist der Kreativpark Alter Schlachthof so besonders?Kaldaunenwäsche, rote Roben des Bundesverfassungsgerichts, Schlosslichtspiele, Planetarium...Was haben alle diese Dinge mit dem Areal des Alten Schlachthofs zu tun?Neugierig?Erfahren Sie bei unserer Tour wie alles begann, nämlich als Schlachthof, bis hin zum heutigen Kreativpark der sich noch immer weiterentwickelt und interessante Nachbarn wie z. B. das Schloss Gottesaue hat.Erleben Sie die besondere Atmosphäre auf diesem 7ha großen Areal bei einer ca. 1,5-stündigen Führung mit vielen Erzählungen bei dem Sie unter vielem anderen auch erfahren weshalb es dort spukt ...Mehr wird aber noch nicht verraten.Auch andere Termine sind auf Anfrage jederzeit möglich.Wer anschließend einkehren möchte findet ebenfalls zahlreiche Möglichkeiten, gerne geben wir auch hierzu Tipps.Start des Rundgangs direkt an der Durlacher Allee,  Kreuzung Tullastrasse, an den großen Buchstaben "" Alter Schlachthof "".Mindestteilnehmer: 6 PersonenUm Anmeldung wird gebetenPreis: 10,- Euro pro PersonTermine und weitere Infos: 0721 91679888 oder 01702935072http://stadtfuehrungen-karlsruhe.de",https://kalender.karlsruhe.de/db/termine/stadtleben/rundgang_areal_alter_schlachthof_karlsruhe-288
Kulturküchen Hoffest,2025-10-18T13:00:00,"Kaiserstraße 47, Kulturküche","Kaiserstraße 47, 76131 Karlsruhe",49.0090696,8.412492,"Am 18. Oktober von 13 bis 21 Uhr mit guter Laune, Essen und Trinken, Musik und Tanz! Das Line-up wird bunt. Bei schlechtem Wetter im Haus :)Eintritt frei, Spenden willkommen. Wir freuen uns auf euch!",https://kalender.karlsruhe.de/db/termine/musik/kulturkuchen_hoffest-2
Die Anekdotensammlerin kommt in die Buchhandlung,2025-10-18T11:00:00,Buchhandlung Schneider-Jung,"Ebertstraße 6, 76137 Karlsruhe",48.9945424,8.3972772,"Erzählen Sie Ihre Anekdote zu Themen wie""Was war das Besten an deiner Schulzeit? Warst du oft auf dem Spielplatz? Kannst du dich an ein besonderes Geschenk erinnern? Was wolltest du als Kind werden? Gab es ein Erlebnis, das du niemals vergisst?""Die Autorin und Illustratorin Anna Marshall plant zusammen mit der Anekdotensammlerin Edith Chassein ein Buch, in dem Personen verschiedenen Alters ihre Anekdote zu bestimmten Themen erzählen.Sie wollen dabei sein? Dann kommen Sie gerne am 18.10.2025 ab 11 Uhr in die Buchhandlung Schneider-Jung!Wir freuen uns auf SieEdith Chassein, Anna Marshall und Jördis Schneider-Jung",https://kalender.karlsruhe.de/db/termine/literatur/die_anekdotensammlerin_kommt_in_die_buchhandlung
Der kleine  Wikinger (ab 5),2025-10-18T11:00:00,marotte Theater,"Kaiserallee 11, 76133 Karlsruhe",49.0102313,8.3851507,"Der kleine Wikingerjunge erlebt mit den anderen Wikingern seines Stammes viele Abenteuer.
Aber er ist klein und ihm fehlen die Muskeln, sodass er von den anderen selten richtig ernst genommen wird.
Doch er zeigt, dass durchaus auch ein Held sein kann, wer statt Muskelkraft und Mut einfach eine gehörige Portion Grips hat.",https://kalender.karlsruhe.de/db/termine/theater/der_kleine_wikinger_ab5n-25
Sanierungsführung – Das neue Staatstheater,2025-10-18T11:00:00,"Staatstheater, siehe Beschreibung",,,,,https://kalender.karlsruhe.de/db/termine/theater/sanierungsfuhrung_das_neue_staatstheater-4
Figurentheater: Familie Wutz,2025-10-18T11:00:00,Mobiler Theaterbau auf dem Festplatz Knielingen,"Eggensteiner Straße, 76187 Karlsruhe",49.0356412,8.3414727,"Die vierjährige Peppa ist Mitglied einer lustigen Schweinefamilie. Sie ist immer zu Streichen und Späßen aufgelegt und bringt meist einiges durcheinander.Als sie mit ihrem Bruder Schorsch ihr Zimmer aufräumen soll, sortiert sie alles nach Farben, da ihr dann das Aufräumen mehr Spaß macht. Denn ohne Aufräumen gibt es keine Pfannkuchen. So liegen dann alle weißen Sachen wie Milch, Zucker, Mehl, Toilettenpapier und sogar Papas weiße Unterhosen in der Spielzeugkiste.Als Peppa und ihr Papa auf die Idee kommen, im Garten zu zelten, merken sie, dass Papa zu dick ist, um in das Zelt zu passen. So muss er draußen schlafen, wo er von Mücken und Grillen geärgert wird.Zu der lustigen Familie gehört auch noch der Papagei Polly Piepmatz, der alles nach spricht und sogar grunzen kann.Turbulente Situationen und viel Spaß sind also garantiert, wenn Peppa mit ihrer Familie auf der Bühne erscheint.Das Stück ist bearbeitet für Kinder ab 2 Jahren und dauert ca. 45 Minuten.Karten nur an der Tageskasse ab 30 Min. vor BeginnEintritt: € 10,-Kinder mit Ermäßigungsschein: 9,-Reservierung möglich unter WhatsApp: 0175-2315875 oderberliner-puppentheater@gmx.de",https://kalender.karlsruhe.de/db/termine/theater/figurentheater_familie_wutz
Heimatstadt Karlsruhe Stadtführung,2025-10-18T11:00:00,Tourist-Information am Marktplatz,"Kaiserstraße 72-74, 76133 Karlsruhe",49.0097996,8.4041251,"Trotz seinen gerade einmal 300 Jahren blickt Karlsruhe auf eine bewegte Vergangenheit zurück. Als barocke Planstadt ein Novum seiner Zeit, hat sich die Stadt diesen Pioniergeist bis heute erhalten. Unterwegs mit unseren Stadtführern erfahren Sie alles über die Entstehung Karlsruhes und den Werdegang der Stadt zu einem wichtigen Kultur- und Innovationsstandort. Gespickt mit witzigen Anekdoten und den persönlichen Geheimtipps unserer besten Stadtkenner wird jede Führung ein besonderes Erlebnis.",https://kalender.karlsruhe.de/db/termine/stadtleben/heimatstadt_karlsruhe_stadtfuhrung-367
FORUM @ KIT Science Week: Öffentliches Symposium - Kommunalpolitik und Lokaljournalismus: Hüter der Demokratie im Kleinen?,2025-10-18T10:30:00,"IHK Karlsruhe, Saal Baden, Lammstr. 13-17, 76133 Karlsruhe","Lammstr, 13-17, 76133 Karlsruhe",49.0076959,8.4018195,"Eine Veranstaltung im Rahmen der KIT Science Week 2025.Inwiefern nehmen Kommunalpolitik und Lokaljournalismus die Rolle der „Hüter
der Demokratie im Kleinen“ ein? Mit welchen Problemen und Zukunftssorgen haben
beide Bereiche zu kämpfen und was braucht unsere Demokratie, um stark zu
bleiben? Das öffentliche Symposium desStudium Generale. Forum Wissenschaft und
Gesellschaft (FORUM)des KIT beleuchtet in Kurzvorträgen und Diskussionsrunden
diese und weitere Fragen mit Expertinnen und Experten aus Wissenschaft, Medien
und der Politik. Diskutieren Sie mit!Eine Anmeldung ist nicht notwendig.Eintritt ist frei. Einlass ist jederzeit bis 14:45 Uhr möglich, auch wenn
einzelne Vorträge bereits begonnen haben. Die Veranstaltung ist barrierefrei zugänglich und wird von einer
Gebärdensprachverdolmetschung begleitet.GrußwortProf. Dr. Thomas HirthVizepräsident Transfer und Internationales, KITBegrüßungProf. Dr. Senja PostProfessorin für Wissenschaftskommunikation und wissenschaftliche Leiterin desStudium Generale. Forum Wissenschaft und Gesellschaft (FORUM), KITPanel 1:
Demokratie vor Ort – Herausforderungen der KommunalpolitikPanel 2:
Lokale Öffentlichkeiten im Medienwandel: Perspektiven für Journalismus, Verwaltung und Gesellschaft",https://kalender.karlsruhe.de/db/termine/wirtschaft/forum_kit_science_week_offentliches
"6. Forum „Africa across Borders – Afrika""",2025-10-18T10:00:00,Albert -Schweitzer-Saal,"Reinhold-Frank-Straße 48a, 76133 Karlsruhe",49.0113864,8.3883642,"Das diesjährige Thema des 6. Forums „Africa across Borders – Afrika, Baden-Württemberg, Karlsruhe“ beleuchtet die komplexen Zusammenhänge zwischen Fachkräftemangel, Migration sowie die politischen und strukturellen Rahmenbedingungen, die diese Prozesse beeinflussen.Fachkräftegewinnung aus Afrika: Chancen für deutsche Arbeitsmärkte und afrikanische Gesellschaften? Wie kann eine afrozentrische Perspektive zur Gestaltung global gerechter Migrations- und Arbeitsmarktpolitiken beitragen? Welche Narrative dominieren derzeit – und welche Stimmen fehlen?Migration: Zwischen Brain-Drain, Brain-Gain und transnationalen Lebensentwürfen.Wie lässt sich der Zugang zu politischen Entscheidungsprozessen stärken? Was braucht es, um im Kontext globaler Gerechtigkeit gemeinsam an nachhaltigen Lösungen zu arbeiten?Welche Allianzen zwischen Diaspora, Politik, Zivilgesellschaft und Wirtschaft sind notwendig?Keynote-Sprecher: Dr. Karamba Diaby, Mitglied des Deutschen BundestagesEine Veranstaltung des SIMAMA – STEH AUF e.V. und Kooperierenden im Rahmen der Fairen Wochen Karlsruhe.",https://kalender.karlsruhe.de/db/termine/stadtleben/6_forum_africa_across_borders_afrika
"""Faires Frühstück"" im El tesoro – Café Bazar Latino",2025-10-18T10:00:00,El Tesoro,"Rheinstraße 65, 76185 Karlsruhe",49.0114796,8.3591317,"Bio-Obst und Bio-Eier, Bio-Käse und Brot vom Mühlburger Bäcker sind immer Bestandteile unseres Frühstücks. Hinzu kommt fair gehandelter Kaffee und/oder Mate-Tee aus Kolumbien, Peru, Honduras und Argentinien.Zur Wahl stehen ein Latino-Frühstück oder ein pikanteres mexikanisches Frühstück.Anmeldung erforderlich!Eine Veranstaltung des El tesoro - Café Bazar Latino im Rahmen der Fairen Wochen Karlsruhe.",https://kalender.karlsruhe.de/db/termine/stadtleben/faires_fruhstuck_im_el_tesoro_cafe_bazar_latino-2
Den Wald mit anderen Augen sehen - Waldmotive mit dem Smartphone / Fotoapparat festgehalten,2025-10-18T10:00:00,Karlsruhe Grünwettersbach - Am Steinhäusle,,,,"Einen ganz unterschiedlichen Blick auf den Wald haben Fotograf Klaus Eppele und Förster Bernd Struck. Bei einemSpaziergang betrachten wir die Lebensgemeinschaft Wald mal im Detail, mal als großes Ganzes und bekommen Tipps vom Profi, wie wir das Gesehene z.B. mit Fotoapparat oder Handy festhalten können. (Eigener Fotoapparat/Smartphone ist mitzubringen)Treffpunkt:Karlsruhe Grünwettersbach - Am SteinhäusleReferenten:Klaus Eppele (Fotograf) und Bernd Struck (Förster)Anmeldungbis  10. OktoberKosten:10 Euro/Teilnehmenden",https://kalender.karlsruhe.de/db/termine/stadtleben/den_wald_mit_anderen_augen_sehen_waldmotive
Spiele aus Grünholz selbst gemacht,2025-10-18T10:00:00,Waldklassenzimmer,Kanalweg,49.0308152,8.3885978,"Ob Wikingerschach, Mensch ärgere dich nicht oder einselbst ausgedachtes Spiel –wir gestalten ein Spielbrett, schnitzen die Spielfiguren aus frischem Weichholz und malen sie bunt an.Referent: Thomas Katz, Erzieher und GrünholzschnitzerAnmeldungbis 10. OktoberKosten25 Euro/Teilnehmenden, 35 Euro/Eltern-Kind-Tandem, 40 Euro/Familie, inklusive Materialkosten für ein Spiel.",https://kalender.karlsruhe.de/db/termine/stadtleben/spiele_aus_grunholz_selbst_gemacht-1
Auf den Höhen beidseits der Enz,2025-10-18T09:15:00,Karlsruhe Hauptbahnhof - Halle Treffpunkt,,,,"Streckenverlauf: Enzweihingen - Enztal - Pulverdingen - EnzweihingenReine Wanderzeit: 4,5 StundenKörperliche Anforderung:MittelKilometer Wegstrecke:17Höhenmeter:290 auf, 290 abÖPNV: D-Ticket oder BW-Ticket",https://kalender.karlsruhe.de/db/termine/sportveranstaltung/auf_den_hohen_beidseits_der_enz
Freies Tanzen Karlsruhe,2025-10-19T21:00:00,"Altes Stadion, KIT Campus Süd","Engesserstraße 17, 76131 Karlsruhe",49.011175,8.4146076,barfuss oder mit Tanzschuhen auf Parkettboden in der grossen Sporthalleimmer 2 DJ:Janes von zur Zeit 12 Aktivenkeine Anmeldung erforderlichkommt einfach zwischen 21-23 Uhr vorbeimit der Bitte um Geld-Einwurf in die am DJ Pult stehende Spendendose entsprechend eurer Wertschätzung,https://kalender.karlsruhe.de/db/termine/theater/freies_tanzen_karlsruhe-89
Er ist wieder da,2025-10-19T20:00:00,marotte Theater,"Kaiserallee 11, 76133 Karlsruhe",49.0102313,8.3851507,"Eine bitterböse Satire über die Entmoralisierung der Informations- und Unterhaltungsindustrie, die mit Werteverlust einhergehende Gier nach immer Neuerem und Sensationellerem.

Er fällt auf, dieser orientierungslos durch Berlin irrende Mann mit der braunen Uniform und der schnarrenden Sprechweise. So sehr, dass Passanten eine versteckte Kamera wittern, in ihm einen getarnten Mitarbeiter von Stefan Raab oder der Heute-Show vermuten. Wir schreiben den Hochsommer 2011, Adolf Hitler ist wieder da, 66 Jahre nach seinem Tod aufgewacht in einer veränderten Welt. Und die nimmt ihn, den vermeintlichen Schauspieler-Comedian, ob seiner „Originalität“ bald mit Freuden auf.
Bald wird er von der Fernsehproduktionsfirma Flashlight entdeckt – als lang ersehnte Alternative zu Mario Barth & Co. Als Mann, der sich so natürlich, so authentisch gibt wie allenfalls noch Stromberg und dessen erfrischend politische Unkorrektheit als aufklärerische Provokation gefeiert wird. Hitlers neue Medienkarriere schreitet konsequent voran, bis auch die etablierten Parteien um seine Mitgliedschaft buhlen.
Nach dem Erfolgsroman von Timur Vermes präsentieren wir eine Inszenierung, die uns zum Lachen bringt, auch wenn es uns hin und wieder im Halse stecken bleibt. 
Darf man darüber lachen? Klar darf man... aber auch darüber nachdenken. 

Darsteller: Carsten Dittrich, Jan Mixsa   
Regie: Detlef Heinichen
Figuren und Bühne: Matthias Hänsel",https://kalender.karlsruhe.de/db/termine/theater/er_ist_wieder_da-14
wunden,2025-10-19T20:00:00,Orangerie,"Hans-Thoma-Straße 6, 76133 Karlsruhe",49.0131603,8.3988634,"Ausgehend von der Annahme, dass Gesellschaften in vielerlei Hinsicht von Gewalt traumatisiert sind und Schmerzen, Leid und Schuld über Generationen eingeschrieben und weitergegeben werden, adressiert »wunden« Möglichkeiten und Chancen einer verkörperten Erinnerungskultur. Hintergrund des Projektes ist die gegenwärtige populistische Bagatellisierung von Krieg und Verfolgung während der NS-Zeit. Das Stück wird in Kooperation mit dem Musikfestival »ZeitGenuss - Festival für Musik unserer Zeit« der Stadt Karlsruhe für die Rotunde der Orangerie der Staatlichen Kunsthalle Karlsruhe erarbeitet, wodurch das »ensemble ben rentz,« seine ortsspezifische und genreübergreifende Praxis fortschreibt. Hierfür wird das tänzerisch-musikalische Ensemble zu einer Einheit verknüpft.17. 18. 19. Oktober 2025und 24. Oktober 2025Jeweils 20.00 UhrStaatliche Kunsthalle KarlsruheRotunde der OrangerieHans-Thoma-Straße 676133 KarlsruheEinlass via Botanischer Garten»ZeitGenuss - Festival für Musik unserer Zeit«BesetzungKONZEPT, CHOREOGRAPHIE Ben Rentz DRAMATURGIE Yoreme Waltz TANZ Solène Alonado, Fatemeh Azizi, Vein Narges Azizi, Erle Blume, Anton Schuster, Fannie Vakalopoulou, Ferdinand Waltz VIOLONCELLO Valerie Fritz KLAVIER Marlene Heiß AKKORDEON Goran Stevanovich KOSTÜM Ben Rentz, Yoreme Waltz GRAFIK Svenja Dalferth, Jasmin Mahmoud REGIEASSISTENZ Emmy Tema AUSSTATTUNGSASSISTENZ Sarah Krug TECHNISCHE LEITUNG Nik WallbaumEine Produktion des ensemble ben rentz, in Koproduktion mit »ZeitGenuss - Festival für Musik unserer Zeit« der Stadt Karlsruhe (Kuratorin 2025: Marlene Heiß) und der Staatlichen Kunsthalle Karlsruhe.Mit freundlicher Unterstützung des Kulturbüro der Stadt Karlsruhe, dem Landesverband Freie Tanz- und Theaterschaffende Baden-Württemberg e.V. aus Mitteln des Ministeriums für Wissenschaft, Forschung und Kunst des Landes Baden-Württemberg, der Andreas C.H. Schell-Stiftung / Franz Bernhard Haus, der LBBW Stiftung, sowie Bundesprogramm »Demokratie leben! Aktiv gegen Rechtsextremismus, Gewalt und Men-schenfeindlichkeit« des Bundesministeriums für Familie, Senioren, Frauen und Jugend über Stadtjugend-ausschuss e.V.; Koordinierungs- und Fachstelle für »Partnerschaften für Demokratie« Karlsruhe.",https://kalender.karlsruhe.de/db/termine/theater/wunden-2
Broadcast Yourself,2025-10-19T19:30:00,"Staatstheater, siehe Beschreibung",,,,,https://kalender.karlsruhe.de/db/termine/theater/broadcast_yourself-1
CARA,2025-10-19T19:00:00,Kulturzentrum Tollhaus,"Alter Schlachthof 35, 76131 Karlsruhe",49.0044252,8.4317094,"CARA ist eine multinationale, mit zwei Irish Music Awards ausgezeichnete Celtic Folk-Band. Die Musiker:innen kommen aus Irland, Schottland und Deutschland und haben in den 19 Jahren ihres Bestehens einen ausgezeichneten Ruf erworben für ihre innovativen Arrangements, ihre Eigenkompositionen und Songwriting, die virtuose Darbietung und eine charismatische Bühnenpräsenz.CARA steht für die gelungene Verbindung von Gesang gleich zweier herausragender Sängerinnen mit den rasanten irischen Instrumentalstücken auf aller höchstem Niveau. Virtuose Soli auf dem irischen Dudelsack, rasante Geigenpassagen, ergreifende Balladen und meisterhaftes Spiel auf der Gitarre – die Liste könnte noch lange weitergehen. Abgerundet durch die charmant-humorvolle Präsentation garantiert ein Abend mit Cara höchsten musikalischen Genuss und beste Unterhaltung. Dies brachte ihnen Tourneen und umjubelte Konzerte in den USA, Australien, Irland, Schottland, Dänemark, Deutschland, Frankreich, Benelux, Österreich, Italien und der Schweiz.",https://kalender.karlsruhe.de/db/termine/musik/cara
