title,datetime,location,address,latitude,longitude,description,link
Afterwork - Rhein Vibes,2025-08-01T17:00:00,Gasthaus Hofgut Maxau,"Maxau am Rhein 24, Hofgut Maxau, 76187 Karlsruhe",,,"RHEIN VIBES – AFTERWORK IM HOFGUT MAXAUSave the Date! Wir bringen erneut die besten Beats und Vibes ans Rheinufer! Lass den Stress der Woche hinter dir und genieße eine unvergessliche Afterwork-Session in der einzigartigen Atmosphäre des Hofgut Maxau in Karlsruhe.Event-Details:Location: Hofgut Maxau, Maxau am Rhein 24, 76187 KarlsruheStart: 17:00 Uhr | Ende: 23:00 UhrWas dich erwartet:House & Techhouse Beats für echte MusikliebhaberEine einzigartige Location mit Blick auf den RheinEntspannte Afterwork-Vibes in bester GesellschaftCoole Drinks & leckere Snacks aus der Hofgut-KücheEintritt frei – komm einfach vorbei & feier mit uns!Wir freuen uns auf dich!",https://kalender.karlsruhe.de/db/termine/musik/afterwork_rhein_vibes-3
„Update! Die Sammlung neu sichten – Szenenwechsel 3“,2025-08-01T16:00:00,Städtische Galerie Karlsruhe,"Lorenzstraße 27, 76135 Karlsruhe",49.0003576,8.3834933,,https://kalender.karlsruhe.de/db/termine/ausstellungen/update_die_sammlung_neu_sichten_szenenwechsel3n-3
"»Fellow Travellers«. Kunst als Werkzeug, die Welt zu verändern",2025-08-01T16:00:00,Zentrum für Kunst und Medien (ZKM),"Lorenzstraße 19, 76135 Karlsruhe",49.0012852,8.3836005,"Pfarrer i.R. Eckhart Marggraf (ev.)Am ersten Freitag eines Monats gestalten die evangelische und katholische Kirche in Zusammenarbeit mit der Museumskommunikation die Freitagsführung. Theologen führen, gemeinsam mit Kunstvermittler/innen der Museumskommunikation, an diesen Terminen durch eine ZKM-Ausstellung und regen zu gedanklichen Überschreitungen an.Anmeldung erbeten unter: fuehrungen@zkm.deBegrenzte Teilnehmendenzahl, Führung und Eintritt freiTreffpunkt: Infotheke im FoyerGemeinsame Veranstaltungsreihe des Bildungszentrums Roncalli-Forum Karlsruhe, der Evangelischen Erwachsenenbildung Karlsruhe und des ZKM / Zentrum für Kunst und Medien.",https://kalender.karlsruhe.de/db/termine/ausstellungen/fellow_travellers_kunst_als_werkzeug
VORLESEZEIT in Neureut,2025-08-01T16:00:00,Stadtbibliothek Karlsruhe - Stadtteilbibliothek Neureut,"Rubensstraße 21, 76149 Karlsruhe",49.0446178,8.3830479,In der Bibliothek wird jeden Freitag um 16 Uhr vorgelesen.Für Kinder ab 3 Jahren.Zielgruppe:ab 5 JahrenAnmeldung:unter Tel. 0721 7818976Eintritt:kostenfreiOrt: Stadtteilbibliothek NeureutIllustration: AdobeStock - GoodStudio,https://kalender.karlsruhe.de/db/termine/literatur/vorlesezeit_in_neureut-20
„Lugosis Backyard”,2025-08-02T15:00:00,Hirschhof Karlsruhe,"Hirschhof, 76133 Karlsruhe",49.0104999,8.3933317,"Der italienische Künstler Lugosis, bekannt für seine ausdrucksstarken Cartoon Figuren, seine Tätowierungen und vor allem seinen Hintergrund in der Graffitikultur, übernimmt am 01.08.25 den Hirschhof in Karlsruhe. Beim „Lugosis Backyard” Wird er ab 15:00 Uhr ein ein großflächiges Live Painting an die Wand bringen. Dabei wird nicht nur seine Kunst, sondern auch sein kreativer Prozess erlebbar gemacht.Der in Berlin lebende Künstler vereint in seinen Arbeiten biografische Elemente, Jugendkultur und popkulturelle Referenzen. Seit über zwei Jahrzehnten erschafft er ein eigenes Character Universum und integriert dabei auch ikonische Figuren aus Cartoons und Anime.Der “Lugosis Backyard” bildet den Auftakt einer neuen Reihe im Hirschhof: In regelmäßigen Abständen sollen künftig Künstlerinnen und Künstler eingeladen werden, ihre Arbeiten zu zeigen.In einer Stadt mit renommierter Kunsthochschule und einer aktiven Kreativszene möchte der Hirschhof einen Platz schaffen, an dem zeitgenössische Kunst öffentlich sichtbar wird, Begegnung ermöglicht und kreative Impulse gesetzt werden.Der Eintritt zur Veranstaltung ist frei. Kommt vorbei, erlebt Lugosis live und seid Teil des ersten Takeovers!",https://kalender.karlsruhe.de/db/termine/stadtleben/lugosis_backyard-1
Stadtführung für Senioren,2025-08-01T15:00:00,City Tour durch Karlsruhe,,,,"Die Firma BOService Karlsruhe bietet ab sofort jeden Freitag in Karlsruhe eine neue Stadtführung speziell für Senioren an:Diese  neue konzipierte Stadtführung kombiniert die Schwerpunkte unserer Stadtführungen mit den besonderen Ansprüchen von Seniorinnen und Senioren.Sie ist besonders geeignet für Ältere, die nicht mehr so schnell vorwärts kommen, aber trotzdem neugierig sind auf eine spannende und kurzweilige Stadtführung durch die Fächerstadt Karlsruhe.Bei dieser Stadtführung nehmen unsere Stadtführerinnen und Stadtführer besondere Rücksicht auf die Bedürfnisse der älteren Gäste. Während des Rundgangs gibt es immer wieder mal Sitzgelegenheiten  sowie die Möglichkeit für längere Verschnaufpausen.Die Führung  beginnt direkt auf dem Marktplatz in Karlsruhe an der Pyramide.Die Führung kann zu Fuß oder mit der Tram Linie 2 durchgeführt werden.Nach ca. 2  Stunden erreichen wir wieder unseren Ausgangspunkt Marktplatz Karlsruhe.Auch andere zusätzliche Termine sind jederzeit nach Rücksprache mit dem Veranstalter möglich.Preise:Erwachsene: Euro 10,00Begleitperson: freiInfoTel.: 0721/91679888Internet: www.stadtfuehrungen-karlsruhe.deAnmeldung erforerlich",https://kalender.karlsruhe.de/db/termine/stadtleben/stadtfuhrung_fur_senioren-36
Bücherblitz beim Kinder- und Jugendhaus Nordweststadt,2025-08-01T10:00:00,Kinder- und Jugendhaus Nordweststadt,"Hertzstraße 176d, 76187",49.0378403,8.368977,"Wir sind mit dem Bücherblitz und einem Lese- und Bastelangebot bei der großen „Ferienstart-Aktion“ im Kinder- und Jugendhaus Nordweststadt dabei. Kommt vorbei!Zielgruppe:alle InteressiertenOrt:Hertzstr. 176d, 76187 KarlsruheFoto: Stadtbibliothek Karlsruhe",https://kalender.karlsruhe.de/db/termine/literatur/bucherblitz_beim_kinder_und_jugendhaus_nordweststadt
Der Reichsbürger (Gastspiel),2025-07-25T19:30:00,"Badisches Staatstheater, STUDIO","Baumeisterstraße 11, 76137 Karlsruhe",49.0048704,8.4046989,,https://kalender.karlsruhe.de/db/termine/theater/der_reichsburger_gastspiel
Science Camp Elektrotechnik – Baue Dein eigenes Smart System!,,TRIANGEL Transfer | Kultur | Raum,"Kaiserstraße 93, 76133 Karlsruhe",49.0092217,8.4087317,"Im Science Camp Elektrotechnik tauchst du in die Welt der Automatisierung ein! Du programmierst mit der Open-Source-Plattform Arduino, experimentierst mit Sensoren und Aktoren und setzt dein eigenes Projekt um!Außerdem besuchen wir Siemens, um mehr über die Berufe zu erfahren, die sich mit elektronischen Themen befassen.Deine Challenge: Baue ein System, das eigenständig auf seine Umgebung reagiert! Ob eine automatisierte Bewässerungsanlage, ein intelligenter Wischroboter oder eine ganz eigene Idee - du entscheidest was du baust!Für Jugendliche im Alter von 14 - 16 Jahren.Wenn möglich, bringe deinen eigenen Laptop mit - oder leihe dir einfach einen von uns. Schreib uns vor dem Camp eine kurze Mail, wenn du einen Laptop brauchst!Kostenpflichtige Anmeldung: 150€ inkl. Übernachtung, Verpflegung, Exkursion und Material. Finanzielle Unterstützung bei Bedarf möglich. Alle weiteren Informationen zum Science Camp Elektrotechnik und zur Anmeldung findest du auf unserer Website.",https://kalender.karlsruhe.de/db/termine/wirtschaft/science_camp_elektrotechnik_baue_dein
FABER,2025-08-02T20:00:00,Kulturzentrum Tollhaus,"Alter Schlachthof 35, 76131 Karlsruhe",49.0044252,8.4317094,"Seit seiner ersten EP ""Alles Gute"" geht der Schweizer Songwriter Faber durch die Decke. Er schreibt pointierte Texte, die mit zum klügsten und polarisierendsten gehören, was es aktuell zu hören gibt. Das führt Faber zu ausverkauften Tourneen und Headliner Slots auf geschmackssicheren Festivals – der Künstler wird von Kritik und Fans gleichermaßen gefeiert. Nach der Debut-EP erscheinen die Alben ""Sei ein Faber im Wind"" (2017) und ""I fucking love my life"" (2019) sowie das Livealbum-Album ""Orpheum"", das besonders unterstreicht, wie mitreissend, elegant und unverkopft anspruchsvoll Faber-Konzerte sind. Dabei singt Faber, der eigentlich Julian Vincenzo Pollina heißt, bisweilen auch italienisch, französisch oder schweizerdeutsch. 2024 erschien Fabers viertes Studioalbum Addio, das vermehrt elektronische Elemente, Chöre und orientalische Anleihen aufweist. Begleitet wird Faber von einer achtköpfigen Band mit Bläsern und Streichern.",https://kalender.karlsruhe.de/db/termine/musik/faber
KAMUNA: „WortSpiel – Improtheater trifft auf Literatur“,2025-08-02T19:30:00,Stadtbibliothek Karlsruhe - Stadtbibliothek im Neuen Ständehaus,"Ständehausstraße 2, 76133 Karlsruhe",49.0089211,8.4003588,"Im Rahmen der KAMUNA ist das ImprotheaterSchmitz‘ Katzezu Gast in der Stadtbibliothek Karlsruhe und verwandelt dieLieblingsbücher des Publikumslive auf der Bühne in kreative Neuinterpretationen.Seit über 20 Jahren begeistert Schmitz‘ Katze als Teil des UniTheater Karlsruhe e. V. mit kreativen, humorvollen und überraschenden Szenen und bietet am 2. August einen Abend voller spontaner Theaterkunst, literarischer Überraschungen und eindrucksvoller Bühnenmomente in der Stadtbibliothek Karlsruhe. Start ist jeweils um19:30, 20:30, 21:30 und 22:30 Uhr.Beginn: jeweils 19:30 | 20:30 | 21:30 | 22:30 UhrDauer:Ca. 30 minPersonenzahl:begrenzte TeilnehmendenzahlEintritt:12 € Abendkasse, 10 € VVKFotos: Schmitz Katze",https://kalender.karlsruhe.de/db/termine/literatur/kamuna_wortspiel_improtheater_trifft_auf_literatur
Kostümführung,2025-08-02T19:30:00,Durlach,Durlach Innenstadt,,,"Als Erfinderin dieses Rundgangs schlüpfe ich gerne selbst in die von mir geschöpften Rolle der „Weißen Frau vom Turmberg“, Durlachs hauseigener Sagen- und Legendenfigur. Nur für besondere Gäste der Markgrafenstadt verlasse ich vorzugsweise bei Einbruch der Dämmerung meine Wirkungsstätte am Turmberg und führe meine Gäste durch die verwinkelten Gassen des Markgrafenstädtchens. Dabei könnt ihr Zeugen werden der schaurigen Überlieferungen vergangener Zeiten auf meinen nächtlichen Streifzügen sowie des Volksglaubens, der tief im Bewusstsein der Bevölkerung verwurzelt ist. Auf spannende Weise können die Teilnehmer selbst zu Akteuren bei szenischen Darstellungen der gruseligen Geschichten werden.Treffpunkt: Marktplatz Durlach beim Marktbrunnen und bei feuchten Wetterverhältnissen unter dem Vordach des Durlacher Rathauses.Dauer: ca. 2 StundenEmpfehlung:Warme wetterfeste Kleidung und gutes Schuhwerk für das unebene Terrain der Durlacher Pflastersteine.Taschenlampe nicht vergessen.Wichtig: Für diese Führung ist eine verbindliche Voranmeldung erforderlich unter:Telefon: 0721 9483404 (AB) oder per Email: kulturmanagement@email.dePreis pro Gast: 18,00 €, ermäßigt 14 (Ermäßigung erhalten auch alle Vereinsmitglieder aus Durlacher und Grötzinger Vereinen. Betrag bitte möglichst passend bereit halten)Mindestteilnehmerzahl: 3 Gäste, maximal 25 Gäste. Es gilt die Reihenfolge der Anmeldung.Individuelle Gruppentermine können gerne in Absprache vereinbart werden.Ihre Daten dienen nur der Anmeldeübersicht oder für eventuelle unvorhergesehene wichtige Informationen. Alle aufgenommenen Daten werden unmittelbar nach Beendigung der bezahlten Führung wieder gelöscht.Die Führung findet bei (fast) jedem Wetter statt und wird nur aufgrund von außergewöhnlichen Ereignissen abgesagt.Es gelten meine Datenschutz- und AGB-Bestimmungen, die auf Wunsch zugesandt werden. Änderungen bleiben vorbehalten.",https://kalender.karlsruhe.de/db/termine/stadtleben/kostumfuhrung-29
10 Jahre Karidion Brass - Das festliche Jubiläumskonzert!,2025-08-02T19:00:00,Christuskirche Karlsruhe,"Riefstahlstraße , 76133 Karlsruhe",49.0118324,8.3863698,"Wir freuen uns sehr, das 10-jährige Jubiläum von Karidion Brass zu feiern! Gegründet im Jahr 2015 an der Hochschule für Musik Karlsruhe, hat sich unser Ensemble zu einem wichtigen Bestandteil der Blechbläser-Szene entwickelt. Zu diesem besonderen Anlass laden wir Sie herzlich zu einem festlichen Konzert ein, bei dem aktuelle und ehemalige Mitglieder gemeinsam auf der Bühne stehen.Erleben Sie ein großes Blechbläserensemble, das aus 13 herausragenden Musikern besteht, die mittlerweile in verschiedenen professionellen Orchestern und Ensembles in Deutschland aktiv sind. Unser Programm bietet eine vielfältige musikalische Reise, die von klassischen Meisterwerken von Rameau und Schostakowitsch bis hin zu modernen Jazz-Arrangements reicht. Als besonderes Highlight des Abends präsentiert das Ensemble die „Firewater Music“ von Werner Pircher – ein mitreißendes Werk, welches die Möglichkeiten der Blechbläserkammermusik eindrucksvoll neu definiert.Freuen Sie sich auf einen festlichen Abend voller musikalischer Höhepunkte und mitreißender Klänge. Feiern Sie mit uns das zehnjährige Jubiläum von Karidion Brass und erleben Sie Blechbläserkunst auf höchstem Niveau – ein Konzert, das Sie nicht verpassen sollten!Tickets und weitere InformationenTickets gibt es hier:https://ztix.de/hp/events/24893/info29,00€ inkl. VVK-Gebühren, ermäßigt 23,50€Sitzplätze mit freier PlatzwahlTicketbestellung auch telefonisch möglich: 01511-5858374Ermäßigungen gelten für Schüler, Studierende, Azubis und Personen mit Schwerbehindertenausweis ab 50%. Entsprechende Nachweise müssen bei Veranstaltung vorgezeigt werden.Schwerbeschädigte mit Merkzeichen B im Ausweis erhalten die Möglichkeit eine Begleitperson mitzubringen, welche ihre Karte kostenfrei erhält. Die Bestellung dieser Tickets ist ausschließlich per Mail (events@mamuma.de) oder telefonisch (+49 1511 5858 374) möglich.",https://kalender.karlsruhe.de/db/termine/musik/10_jahre_karidion_brass_das_festliche_jubilaumskonzert
Durlacher Kultursommer 2025,2025-08-02T19:00:00,Schlossgarten Durlach,"Schlossgarten Durlach,  Durlach",48.996263,8.4748438,"Das ist seit nunmehr 10 Jahren frischer Acappella-Sound. Die fünf Jungs aus der Karlsruher Gegend interpretieren alles, was ihnen vor die Flinte läuft. Ob Pop, Rock, Rap oder traurige Ballade, es klingt immer nach Kontrasprogramm... im wahrsten Sinne des Wortes. Auf Instrumente wird, wie es sich für eine Acappella-Band gehört, natürlich verzichtet.",https://kalender.karlsruhe.de/db/termine/stadtleben/durlacher_kultursommer2025n-8
10 Jahre Karidion Brass,2025-08-02T19:00:00,Christuskirche Karlsruhe,"Riefstahlstraße , 76133 Karlsruhe",49.0118324,8.3863698,,https://kalender.karlsruhe.de/db/termine/musik/10_jahre_karidion_brass
Stiftung Forum Recht bei der KAMUNA 2025,2025-08-02T18:00:00,Stiftung Forum Recht,"Karlstraße 45 A, 76133 Karlsruhe",49.0064763,8.3949169,"Die Stiftung Forum Recht beteiligt sich dieses Jahr mit ihrerPop-Up-Ausstellung im Karlsruher Hauptbahnhoferstmals an der KarlsruherMuseumsnacht KAMUNA.
 Während des ganzen Abends laden geführte Rundgänge ein, die Ausstellung
 kennenzulernen. In den Räumlichkeiten der Stiftung in der gibt es 
Gelegenheit, beim Begegnungsformat zur Ausstellung „Zu Recht: 
Nachgefragt!“ mit einer Richterin oder einem Rechtsanwalt ins Gespräch 
zu kommen. Außerdem laden wir ein zu einer Kurzversion unseres beliebten
 Stadtrungangs durch die Nachbarschaft der Stiftung sowie zum Quiz rund 
um Recht und Rechtsstaat.PROGRAMM IN DER STIFTUNG FORUM RECHTab 18:00 UhrOrt:Karlstraße 45A,76133 Karlsruhe18:00 UhrZu Recht: Nachgefragt! Begegnungsformatmit einem Richter am Sozialgericht, einem Vertreter des Landgerichts, einer Rechtsanwältin und einem Rechtsanwalt(Änderungen vorbehalten!)19:00 Uhr und 20:30 UhrKurzversion des Stadtrundgangs „Recht stadtlich!“20:00 Uhr, 22:00 Uhr und 23:00 UhrQuiz rund um Recht und Rechtsstaat21:00 UhrZu Recht: Nachgefragt! Begegnungsformatmit einem Vertreter des Landgerichts und zwei Rechtsanwälten(Änderungen vorbehalten!)PROGRAMM IM KARLSRUHER HAUPTBAHNHOFab 18:00 UhrOrt:Karlsruhe Hauptbahnhof, Bahnhofsvorhalle, linker Seitenflügel, Bahnhofplatz 1a, 76137 KarlsruhePop-Up-Ausstellung „Recht – Spielregeln des Alltags“18:00 Uhr, 19:00 Uhr, 20:00 Uhr, 22:00 Uhr und 23:00 UhrGeführter Ausstellungsrundgang Pop-Up-Ausstellung „Recht – Spielregeln des Alltags“",https://kalender.karlsruhe.de/db/termine/ausstellungen/stiftung_forum_recht_bei_der_kamuna2025n
KAMUNA: Verkehrsmuseum mit Live Musik von Last Train,2025-08-02T18:00:00,Verkehrsmuseum Karlsruhe,"Werderstrasse 63, 76137 Karlsruhe",49.0019551,8.4090943,"Im Rahmen der Karlsruher Museumsnacht spielt die Band ""Last Train"" als Trio mit 2 akustischen Gitarren und Percussion im schönen Verkehrsmuseum. Das gesamte Team des Verkehrsmuseum freut sich auf Ihren Besuch.",https://kalender.karlsruhe.de/db/termine/musik/kamuna_verkehrsmuseum_mit_live_musik_von_last_train
KAMUNA – Wissen schafft Vielfalt,2025-08-02T18:00:00,Staatliches Museum für Naturkunde Karlsruhe,"Erbprinzenstraße 13, 76133 Karlsruhe",49.0069855,8.4001442,"Samstag, 2. August 2025, 18 – 24 Uhr26. Karlsruher Museumsnacht""WIssen schafft Vielfalt!""Wissen und Vielfalt – das ist unser Ding! Dazu bieten wir ein Programm aus Vorführungen, Mitmachaktionen und Stationen mit Kurzgeschichten im ganzen Haus.Dabei dürfen natürlich auch unsere beliebten Klassiker nicht fehlen: Kakerlakenrennen und Insektenlichtfang!Eintritt 10 € / Abendkasse 12 €: Erwachsene ab 18 JahrenEintritt frei: Kinder und Jugendliche bis 17 JahreAlle Informationen zur KAMUNA 2025 unterwww.kamuna.deReservix: DieausgedrucktenVorverkaufskarten des Ticket Online-Systems Reservix werden an den Abendkassen in ein KAMUNA-Einlassband umgetauscht.Hinweis: Am Samstag, 2.8.2025 wird das Museum ausnahmsweise schon um 17.30 Uhr geschlossen. Die Türen öffnen sich um 18 Uhr wieder zur KAMUNA!Bitte beachten Sie, dass an der KAMUNA im Haus der Verzehr von selbstmitgebrachten Speisen und Getränken nicht möglich ist. Aus Sicherheitsgründen können keine Glasflaschen mit ins Museum genommen werden - sie können wie andere mitgebrachte Gegenstände (Rucksäcke, Regenschirme, etc.) an der Garderobe abgegeben werden.",https://kalender.karlsruhe.de/db/termine/ausstellungen/kamuna_wissen_schafft_vielfalt
KAMUNA: Open Air Kino & Bastelaktion,2025-08-02T18:00:00,Stadtbibliothek Karlsruhe - Kinder- und Jugendbibliothek Karlsruhe im Prinz-Max-Palais,"Prinz-Max-Palais, Karlstraße 10, 76133 Karlsruhe",49.0111857,8.3947581,"Von 18:00 bis 21:00 Uhr bieten wir im Innenhof des Prinz-Max-Palais eineLese- und Bastelauszeitfür Kinder. Unser Bücherblitz versorgt euch mit spannenden Medien, gemütlichen Strandmuscheln und hat auch eine kleine Bastelaktion im Gepäck.Ab 21:00 Uhr startet dasOpen Air Kinofür Jugendliche und Erwachsene. Wir zeigen den Film„Wo Bücher die Welt bedeuten - Bhopal, Indien“(Regie: Michael Bernstein, Anja Schürenberg).Laufzeit: 27 min.Start:jeweils um 21:00 Uhr, 21:45 Uhr und 22.30 Uhr.Sitzgelegenheiten sind vorhanden.Bilder: filmfriend.de, AdobeStock – yura batiushyn",https://kalender.karlsruhe.de/db/termine/literatur/kamuna_open_air_kino_bastelaktion
KAMUNA: Führungen durch die Erinnerungsstätte,2025-08-02T18:00:00,Stadtbibliothek Karlsruhe - Stadtbibliothek im Neuen Ständehaus,"Ständehausstraße 2, 76133 Karlsruhe",49.0089211,8.4003588,"Die Kurzführungen durch die Erinnerungsstätte Ständehaus präsentieren die badische Parlaments- und Demokratiegeschichte. Themen sind die Badische Verfassung von 1818, die Revolutionen 1848/49 und 1918 in Baden und die Zerschlagung der Demokratie durch die Nationalsozialisten 1933.Dauer:ca. 25 MinutenPersonenzahl:Max. 20 Personen pro FührungEintritt:12 € Abendkasse | 10 € VVKOrt:Stadtbibliothek im Neuen Ständehaus, Rotunde (EG)Beginn: jeweils um 18:00, 19:00, 20:00, 21:00, 22:00 und 23:00 Uhr.Fotos: Bruno Kelzer",https://kalender.karlsruhe.de/db/termine/literatur/kamuna_fuhrungen_durch_die_erinnerungsstatte
KAMUNA – 26. Karlsruher Museumsnacht,2025-08-02T18:00:00,Städtische Galerie Karlsruhe,"Lorenzstraße 27, 76135 Karlsruhe",49.0003576,8.3834933,"Wissen schafft VielfaltKAMUNA – 26. Karlsruher Museumsnacht02/08/2025, 18–24 UhrAm 2. August 2025 öffnen die Karlsruher Museen ihre Türen für eineNacht voller Kunst, Kultur und Entdeckungen: in der SGK mit vielfältigemProgramm in den Ausstellungen „gute aussichten – junge deutschefotografie 2023/2024“, „Lea Gocht. anhedonia II“ und „Update! DieSammlung neu sichten – Szenenwechsel 3“.? Weitere Informationen unter www.kamuna.de",https://kalender.karlsruhe.de/db/termine/ausstellungen/kamuna_26_karlsruher_museumsnacht
Hinter dem Roten Turm (per Rad) - Terra incognita zwischen Bannwaldallee u. Bahngleisen,2025-08-02T15:00:00,Straßenbahnhaltestelle Kühler Krug,76185 Karlsruhe (Weststadt),,,"Stadtführungen einmal anders - spannend, informativ und immer überraschend! Die Führungen von stattreisen Karlsruhe 
e.V. ermöglichen neue 
Einblicke in Geschichte und Architektur, in das Alltagsleben früherer Zeiten - und in verborgene Ecken und Winkel
der Stadt, die Einheimische und Gäste der Stadt gleichermaßen faszinieren.Anmeldung und Informationen zur Teilnahmegebühr auf der Website!",https://kalender.karlsruhe.de/db/termine/stadtleben/hinter_dem_roten_turm_per_rad_terra-4
Durlacher Seniorennachmittag,2025-08-02T14:00:00,Schlossgarten Durlach,"Schlossgarten Durlach,  Durlach",48.996263,8.4748438,Das Stadtamt Durlach und das Seniorenbüro der Stadt Karlsruhe laden Seniorinnen und Senioren herzlich zum diesjährigen Seniorennachmittag ein. Neben musikalischen Darbietungen werden Kaffee und Kuchen serviert. Bei schlechtem Wetter findet die Veranstaltung in der Festhalle Durlach statt.,https://kalender.karlsruhe.de/db/termine/stadtleben/durlacher_seniorennachmittag-1
Pettersson zeltet (ab 5),2025-08-02T14:00:00,marotte Theater,"Kaiserallee 11, 76133 Karlsruhe",49.0102313,8.3851507,"Der alte Pettersson will mit seinem Kater Findus angeln gehen. Auf seinem Dachboden hat Pettersson eine Flitzebogenwurfangel erfunden und will sie nun mit Findus am See ausprobieren.
Das Zelt nehmen sie auch gleich mit, um einen Ausflug in die Berge zu machen.
Aber aus der Zeltidylle wird nichts! Und das nur wegen der blöden Hühner, die partout auch ausprobieren wollen, wie das ist, in einem Zelt zu schlafen.Spiel: Thomas Hänsel
Regie: Jörg Brettschneider",https://kalender.karlsruhe.de/db/termine/theater/pettersson_zeltet_ab5n-12
Seniorennachmittag,2025-08-02T13:30:00,Schlossgarten Durlach,"Schlossgarten Durlach,  Durlach",48.996263,8.4748438,"Das
Stadtamt Durlach und das Seniorenbüro der Stadt Karlsruhe laden Seniorinnen und
Senioren herzlich zum diesjährigen Seniorennachmittag am2. August 2025, um 14:00 Uhr, in den Schlossgarten Durlachein. Neben
musikalischen Darbietungen werden Kaffee und Kuchen serviert. Bei schlechtem
Wetter findet die Veranstaltung in der Festhalle Durlach statt.Anmeldefrist: Donnerstag, 24. Juli 2025Ihre
Anmeldung richten Sie bitte per E-Mail oder telefonisch an:Stadtamt
Durlach, Sekretariat der Abteilung Jugend und Soziales,E-Mail:jus@durlach.karlsruhe.de,
Telefon: 0721/133-1917",https://kalender.karlsruhe.de/db/termine/stadtleben/seniorennachmittag-3
Aktwechsel – 35mm Workshop,2025-08-02T13:00:00,"Blauer Salon in der HfG Karlsruhe (EG, R012)","Lorenzstraße 15, 76135 Karlsruhe",49.0020695,8.3836683,"Vor rund einem Jahrzehnt hat die Digitalisierung die Kinolandschaft abrupt und
vollständig verändert. Innerhalb kurzer Zeit wurden Filme nicht mehr als Filmrollen in die
Kinos geliefert, sondern im damals neuen Standardformat DCP (Digital Cinema Package):
zunächst auf Festplatten und mittlerweile hauptsächlich als Download. Obwohl die
digitale Projektion viele Vorteile bietet, legt das Kino im Blauen Salon großen Wert
darauf, die Tradition der analogen Filmvorführung fortzuführen.Dass unser Publikum die Liebe zum Analogen zu schätzen weiß, ist uns nicht entgangen.
Der Vorführraum, der geheime Ort, wo das Licht herkommt, wurde schon öfter auf
Nachfrage geöffnet. Doch von nun an werden hier offene Türen eingerannt, kommt vorbei
zum Workshop und legt mit Hand an, wenn es heißt FILM AB!!!Der Workshop bietet folgende Inhalte:einen detaillierten Blick hinter die Kulissen der analogen Filmvorführungeine Einführung in die Geschichte der Filmvorführung und zur BestimmungverschiedenerFilmmaterialien, Bild- und Tonformate sowie deren unterschiedliche Handhabung.die Befundung des Filmmaterials und Vorbereitung für die Vorführungeigenhändiges Einlegen und Vorführen des analogen FilmmaterialsAnmeldungen per Mail:info@kinoimblauensalon.deSamstag, 5. Juli 2025, 13 - 17 Uhr
Samstag, 2. August 2025 , 13 -17 Uhr
Blauer Salon, Raum 012, HfG KarlsruheDas Kino im Blauen Salon ist das studentische Kino der HfG Karlsruhe. Die
Programmarbeit der Studierenden wurde im vergangenen Jahr von der Deutschen
Kinemathek mit dem 1. Preis in der Kategorie “Kino das zurückblickt” ausgezeichnet.Mehr zur Filmreihe im Sommersemester 2025:In diesem Sommer richtet sich der Fokus auf die Poesie, das liegt nahe, denn die
Nächte werden länger, der Horizont endlos und es liegt etwas in der Luft... doch was
hat das Kino mit Poesie zu tun?! Findet es heraus in der Filmreihe „Cinema Poetico“,
einer Welt multipler Erzählstränge, mäandernder Perspektiven, visueller Umwege
und alldem, was zwischen den Zeilen liegt. Die Reihe präsentiert eine
handverlesene Auswahl von Klassikern und versteckten Perlen, die die stillen
Abzweigungen des Kinos bilden.Zudem gibt es nächtliche Exkurse mit den „Midnight Movies“, ein kuratiertes
Vorprogramm aus experimentellen Kurzfilmen, Specials, Gäste und als Highlight des
Kino-Jahres natürlich das Open Air Kino vor der HfG unter dem Motto “Freiheit im
Wandel”.Veranstaltungen im Sommersemester:11.04. Solaris (1972)21.04. The Night of the Hunter (1955)05.05. News from Home (1976)19.05. Tokyo Monogatari (1953)23.05. 12 Angry Men (1957)24.05. Touki Bouki (1973)25.05. Orlando (1992)29.05. Die allseitig reduzierte Persönlichkeit – Redupers (1978)
30.05. Kult Sneak31.05. Der Letzte Mann (1924) - Stummfilm mit Live-Musik01.06. Pippi außer Rand und Band (1970)04.06. The Archiveology of Cinema (in Anwesenheit des Regisseurs)
13.06. Audition (1999)27.06. Chihiros Reise ins Zauberland (2001)05.07. Aktwechsel - 35mm Workshop07.07. L’Eclisse (1962)18.07. Die Simpsons – Der Film (2007)
21.07. Sicilia! (1999)02.08. Aktwechsel - 35mm WorkshopMehr Infos unter www.kinoimblauensalon.de",https://kalender.karlsruhe.de/db/termine/aktwechsel_35mm_workshop-3
Pettersson zeltet (ab 5),2025-08-02T11:00:00,marotte Theater,"Kaiserallee 11, 76133 Karlsruhe",49.0102313,8.3851507,"Der alte Pettersson will mit seinem Kater Findus angeln gehen. Auf seinem Dachboden hat Pettersson eine Flitzebogenwurfangel erfunden und will sie nun mit Findus am See ausprobieren.
Das Zelt nehmen sie auch gleich mit, um einen Ausflug in die Berge zu machen.
Aber aus der Zeltidylle wird nichts! Und das nur wegen der blöden Hühner, die partout auch ausprobieren wollen, wie das ist, in einem Zelt zu schlafen.Spiel: Thomas Hänsel
Regie: Jörg Brettschneider",https://kalender.karlsruhe.de/db/termine/theater/pettersson_zeltet_ab5n-11
